transaction_id,customer_id,customer_type,date,category,product_price,quantity,total_amount,payment_method,device,region,rating,year_month,day_of_week
T002827,C00159,Occasional,2023-04-24,Home & Garden,297.82,2,595.65,Debit Card,Mobile,Europe,5,2023-04,Monday
T002828,C01982,Regular,2023-04-02,Books,42.21,2,84.43,PayPal,Desktop,Europe,3,2023-04,Sunday
T002829,C00561,Occasional,2023-12-02,Beauty,81.3,1,81.3,Credit Card,Desktop,North America,5,2023-12,Saturday
T002830,C01844,Occasional,2023-07-29,Home & Garden,276.05,2,552.1,PayPal,Mobile,Asia,5,2023-07,Saturday
T002831,C01623,Regular,2024-07-11,Home & Garden,318.97,1,318.97,Credit Card,Desktop,North America,5,2024-07,Thursday
T002832,C00599,Regular,2024-06-21,Books,55.78,2,111.56,Debit Card,Desktop,Asia,4,2024-06,Friday
T002833,C00564,Regular,2023-11-28,Home & Garden,569.63,1,569.63,Credit Card,Desktop,Asia,5,2023-11,Tuesday
T002834,C00534,Occasional,2024-10-03,Beauty,92.64,1,92.64,PayPal,Mobile,North America,5,2024-10,Thursday
T002835,C01607,Regular,2023-08-11,Clothing,215.1,1,215.1,Credit Card,Mobile,Asia,4,2023-08,Friday
T002836,C01187,Regular,2023-02-24,Clothing,77.3,2,154.6,PayPal,Mobile,North America,3,2023-02,Friday
T002837,C01686,Regular,2024-08-19,Clothing,193.14,1,193.14,Credit Card,Desktop,Asia,4,2024-08,Monday
T002838,C01247,Regular,2024-08-02,Sports,628.13,2,1256.26,PayPal,Desktop,Europe,5,2024-08,Friday
T002839,C01721,Regular,2023-07-30,Home & Garden,295.72,2,591.44,Debit Card,Mobile,North America,5,2023-07,Sunday
T002840,C01802,Regular,2024-09-28,Home & Garden,241.03,1,241.03,Debit Card,Mobile,Others,5,2024-09,Saturday
T002841,C00487,Regular,2024-11-08,Home & Garden,86.65,1,86.65,Credit Card,Mobile,Asia,4,2024-11,Friday
T002842,C01154,Occasional,2024-06-16,Home & Garden,251.37,2,502.75,PayPal,Desktop,North America,5,2024-06,Sunday
T002843,C00036,Regular,2023-07-21,Beauty,53.0,1,53.0,Credit Card,Mobile,North America,5,2023-07,Friday
T002844,C00048,Regular,2024-03-23,Sports,576.36,1,576.36,Credit Card,Mobile,North America,5,2024-03,Saturday
T002845,C01044,Regular,2023-12-25,Electronics,1139.47,1,1139.47,Bank Transfer,Desktop,North America,5,2023-12,Monday
T002846,C00853,Regular,2023-09-18,Clothing,44.59,2,89.18,PayPal,Desktop,Europe,5,2023-09,Monday
T002847,C01537,Occasional,2023-06-23,Home & Garden,94.61,2,189.21,Debit Card,Tablet,Asia,3,2023-06,Friday
T002848,C01947,VIP,2023-05-02,Electronics,1065.12,4,4260.5,Credit Card,Desktop,Asia,5,2023-05,Tuesday
T002849,C00584,Regular,2024-04-15,Clothing,262.86,1,262.86,Credit Card,Desktop,Europe,4,2024-04,Monday
T002850,C00059,Regular,2023-09-15,Electronics,1351.63,2,2703.26,Credit Card,Mobile,North America,5,2023-09,Friday
T002851,C01068,Regular,2024-12-24,Books,37.61,2,75.22,PayPal,Mobile,North America,3,2024-12,Tuesday
T002852,C01657,Regular,2023-08-12,Electronics,1244.4,2,2488.81,PayPal,Mobile,North America,5,2023-08,Saturday
T002853,C00929,Regular,2024-02-07,Books,18.04,1,18.04,Debit Card,Mobile,North America,5,2024-02,Wednesday
T002854,C00066,Regular,2023-09-03,Clothing,65.32,1,65.32,PayPal,Mobile,Others,4,2023-09,Sunday
T002855,C01335,VIP,2024-03-29,Clothing,205.85,1,205.85,PayPal,Mobile,Asia,5,2024-03,Friday
T002856,C01838,Regular,2023-02-18,Beauty,18.72,3,56.15,Credit Card,Mobile,North America,4,2023-02,Saturday
T002857,C00342,VIP,2023-07-21,Home & Garden,435.06,1,435.06,Bank Transfer,Mobile,Asia,5,2023-07,Friday
T002858,C01993,Regular,2023-12-15,Books,65.87,1,65.87,Credit Card,Desktop,North America,5,2023-12,Friday
T002859,C01798,Regular,2024-09-28,Clothing,82.18,1,82.18,Debit Card,Mobile,North America,5,2024-09,Saturday
T002860,C01738,VIP,2023-01-14,Home & Garden,485.07,2,970.15,PayPal,Desktop,Europe,4,2023-01,Saturday
T002861,C01204,Regular,2024-02-19,Electronics,891.93,2,1783.87,PayPal,Mobile,Asia,5,2024-02,Monday
T002862,C00027,Regular,2023-07-26,Beauty,85.46,1,85.46,Credit Card,Desktop,Europe,4,2023-07,Wednesday
T002863,C00072,Regular,2024-07-21,Sports,450.07,3,1350.21,Credit Card,Tablet,Europe,5,2024-07,Sunday
T002864,C00971,VIP,2024-05-04,Beauty,242.57,2,485.14,Credit Card,Mobile,Europe,4,2024-05,Saturday
T002865,C00708,Regular,2024-11-21,Beauty,35.01,1,35.01,Credit Card,Desktop,Asia,2,2024-11,Thursday
T002866,C00408,VIP,2023-10-06,Sports,520.4,2,1040.81,Credit Card,Desktop,North America,5,2023-10,Friday
T002867,C00772,Regular,2023-01-19,Electronics,1192.61,2,2385.21,Credit Card,Mobile,Europe,5,2023-01,Thursday
T002868,C01758,Regular,2023-05-31,Beauty,46.11,1,46.11,Credit Card,Desktop,North America,3,2023-05,Wednesday
T002869,C00427,VIP,2023-08-15,Electronics,953.36,4,3813.45,Bank Transfer,Desktop,Europe,4,2023-08,Tuesday
T002870,C01325,Regular,2023-04-28,Sports,196.14,1,196.14,PayPal,Mobile,North America,3,2023-04,Friday
T002871,C01633,Occasional,2024-08-01,Home & Garden,52.04,1,52.04,Credit Card,Mobile,Europe,4,2024-08,Thursday
T002872,C00216,VIP,2023-03-31,Clothing,161.88,3,485.65,Bank Transfer,Desktop,North America,3,2023-03,Friday
T002873,C01484,Regular,2024-12-14,Sports,278.03,2,556.06,Credit Card,Mobile,Europe,5,2024-12,Saturday
T002874,C01127,VIP,2023-07-02,Electronics,232.1,1,232.1,Debit Card,Mobile,North America,5,2023-07,Sunday
T002875,C00011,Regular,2023-04-12,Home & Garden,181.68,1,181.68,Credit Card,Desktop,North America,5,2023-04,Wednesday
T002876,C01475,Occasional,2024-09-03,Books,41.62,1,41.62,Credit Card,Mobile,North America,3,2024-09,Tuesday
T002877,C01916,Regular,2023-08-05,Clothing,281.49,1,281.49,Credit Card,Mobile,Europe,5,2023-08,Saturday
T002878,C01729,Regular,2024-01-31,Electronics,1320.02,1,1320.02,PayPal,Desktop,Asia,5,2024-01,Wednesday
T002879,C01944,Regular,2023-08-25,Beauty,93.28,1,93.28,Bank Transfer,Mobile,North America,3,2023-08,Friday
T002880,C00388,Regular,2024-01-13,Books,20.08,1,20.08,Credit Card,Mobile,North America,4,2024-01,Saturday
T002881,C01197,Regular,2024-04-16,Books,17.99,1,17.99,Debit Card,Desktop,North America,3,2024-04,Tuesday
T002882,C00612,VIP,2024-06-22,Sports,259.96,1,259.96,Debit Card,Mobile,Others,5,2024-06,Saturday
T002883,C01999,Regular,2023-03-31,Electronics,396.3,1,396.3,Debit Card,Desktop,Asia,5,2023-03,Friday
T002884,C01996,Regular,2024-08-08,Beauty,29.25,1,29.25,PayPal,Mobile,Others,3,2024-08,Thursday
T002885,C00889,Regular,2024-09-03,Beauty,77.5,1,77.5,Credit Card,Mobile,Asia,4,2024-09,Tuesday
T002886,C01024,VIP,2024-07-09,Clothing,336.43,1,336.43,Debit Card,Mobile,Asia,5,2024-07,Tuesday
T002887,C00131,Occasional,2023-08-22,Clothing,142.58,1,142.58,Debit Card,Desktop,North America,3,2023-08,Tuesday
T002888,C00539,Regular,2024-09-28,Books,66.91,1,66.91,Credit Card,Mobile,Asia,5,2024-09,Saturday
T002889,C01978,Regular,2023-06-30,Beauty,43.21,1,43.21,PayPal,Mobile,Europe,3,2023-06,Friday
T002890,C00174,Occasional,2024-11-15,Electronics,1008.05,1,1008.05,PayPal,Desktop,Europe,5,2024-11,Friday
T002891,C01392,Regular,2023-05-05,Books,19.78,1,19.78,PayPal,Mobile,Europe,5,2023-05,Friday
T002892,C01648,Regular,2024-04-12,Electronics,1527.81,1,1527.81,Debit Card,Mobile,Europe,5,2024-04,Friday
T002893,C01088,VIP,2024-04-08,Books,32.24,2,64.49,Debit Card,Mobile,Asia,4,2024-04,Monday
T002894,C01854,VIP,2024-12-23,Books,123.34,3,370.01,Debit Card,Mobile,North America,4,2024-12,Monday
T002895,C01109,Regular,2023-03-10,Electronics,902.09,2,1804.19,PayPal,Desktop,North America,5,2023-03,Friday
T002896,C00625,Regular,2023-09-09,Beauty,103.68,2,207.35,Debit Card,Mobile,Europe,3,2023-09,Saturday
T002897,C00400,VIP,2023-03-09,Clothing,401.85,3,1205.55,Debit Card,Mobile,North America,5,2023-03,Thursday
T002898,C00241,Regular,2023-06-01,Electronics,717.27,1,717.27,Debit Card,Mobile,North America,5,2023-06,Thursday
T002899,C01596,Occasional,2024-01-03,Home & Garden,127.02,1,127.02,Credit Card,Mobile,North America,5,2024-01,Wednesday
T002900,C00590,Regular,2024-04-17,Books,13.48,2,26.97,Credit Card,Mobile,North America,4,2024-04,Wednesday
T002901,C00732,Regular,2023-02-16,Home & Garden,39.7,3,119.1,PayPal,Mobile,North America,5,2023-02,Thursday
T002902,C01324,Occasional,2023-04-03,Electronics,1057.58,1,1057.58,PayPal,Tablet,North America,5,2023-04,Monday
T002903,C00725,VIP,2023-07-20,Home & Garden,429.69,2,859.38,Bank Transfer,Desktop,North America,5,2023-07,Thursday
T002904,C01821,Occasional,2024-04-25,Clothing,94.17,1,94.17,Credit Card,Desktop,Asia,4,2024-04,Thursday
T002905,C00851,Regular,2024-07-24,Beauty,49.38,2,98.77,Debit Card,Mobile,Europe,3,2024-07,Wednesday
T002906,C01151,Occasional,2023-10-23,Clothing,96.8,1,96.8,Debit Card,Desktop,Europe,4,2023-10,Monday
T002907,C00183,Regular,2024-03-08,Sports,347.04,1,347.04,Debit Card,Desktop,North America,5,2024-03,Friday
T002908,C01770,Regular,2024-01-05,Home & Garden,232.75,2,465.51,Debit Card,Mobile,Others,5,2024-01,Friday
T002909,C01116,VIP,2024-06-26,Clothing,193.68,2,387.35,PayPal,Desktop,Asia,4,2024-06,Wednesday
T002910,C01222,Regular,2023-04-22,Sports,160.65,1,160.65,PayPal,Mobile,Europe,4,2023-04,Saturday
T002911,C00689,Occasional,2023-04-28,Beauty,32.17,2,64.35,Credit Card,Mobile,Europe,3,2023-04,Friday
T002912,C01729,Regular,2024-05-07,Beauty,39.77,1,39.77,Debit Card,Tablet,North America,4,2024-05,Tuesday
T002913,C00214,Occasional,2023-06-15,Sports,460.89,1,460.89,Credit Card,Mobile,North America,5,2023-06,Thursday
T002914,C00274,Occasional,2023-10-28,Sports,149.33,1,149.33,Credit Card,Mobile,North America,3,2023-10,Saturday
T002915,C00205,Regular,2023-04-13,Books,34.67,1,34.67,PayPal,Mobile,North America,3,2023-04,Thursday
T002916,C00249,Regular,2023-07-26,Home & Garden,393.83,1,393.83,Credit Card,Mobile,Europe,5,2023-07,Wednesday
T002917,C00317,Regular,2024-03-26,Beauty,89.8,1,89.8,Credit Card,Mobile,Europe,5,2024-03,Tuesday
T002918,C00873,VIP,2023-12-16,Sports,456.95,2,913.9,Credit Card,Desktop,Asia,5,2023-12,Saturday
T002919,C00325,Regular,2024-01-06,Electronics,625.43,2,1250.86,Debit Card,Desktop,Europe,5,2024-01,Saturday
T002920,C00698,Regular,2024-12-01,Electronics,2101.68,2,4203.36,Bank Transfer,Mobile,Asia,4,2024-12,Sunday
T002921,C00124,Regular,2024-08-05,Beauty,50.83,1,50.83,Debit Card,Desktop,Asia,3,2024-08,Monday
T002922,C01510,Regular,2024-09-06,Sports,560.47,1,560.47,Credit Card,Desktop,Europe,4,2024-09,Friday
T002923,C01687,Regular,2023-09-30,Books,49.26,1,49.26,Credit Card,Mobile,Europe,3,2023-09,Saturday
T002924,C01330,Regular,2024-04-23,Beauty,102.67,1,102.67,Bank Transfer,Mobile,North America,4,2024-04,Tuesday
T002925,C00129,Regular,2023-07-06,Sports,298.68,1,298.68,Credit Card,Desktop,Europe,5,2023-07,Thursday
T002926,C01766,Regular,2023-09-07,Electronics,915.59,2,1831.19,PayPal,Mobile,Europe,5,2023-09,Thursday
T002927,C01106,Regular,2024-03-09,Home & Garden,198.9,2,397.79,Credit Card,Mobile,Asia,4,2024-03,Saturday
T002928,C01353,Regular,2024-05-10,Sports,362.23,3,1086.69,Debit Card,Desktop,Asia,5,2024-05,Friday
T002929,C00563,Regular,2024-01-08,Beauty,64.83,1,64.83,Debit Card,Desktop,Asia,3,2024-01,Monday
T002930,C01344,Regular,2024-02-13,Beauty,28.04,2,56.08,Credit Card,Mobile,North America,3,2024-02,Tuesday
T002931,C01194,Occasional,2023-12-12,Sports,75.35,1,75.35,Credit Card,Desktop,North America,5,2023-12,Tuesday
T002932,C00761,Regular,2024-01-22,Beauty,14.98,1,14.98,PayPal,Mobile,North America,4,2024-01,Monday
T002933,C00462,Occasional,2023-02-18,Home & Garden,28.16,1,28.16,Debit Card,Mobile,North America,3,2023-02,Saturday
T002934,C00961,Regular,2024-02-17,Sports,511.63,1,511.63,Credit Card,Mobile,Europe,5,2024-02,Saturday
T002935,C01308,Regular,2024-07-26,Books,18.07,2,36.14,Debit Card,Mobile,North America,4,2024-07,Friday
T002936,C01973,Regular,2024-03-26,Clothing,199.47,1,199.47,Credit Card,Mobile,North America,5,2024-03,Tuesday
T002937,C00629,VIP,2024-04-05,Books,17.32,1,17.32,Credit Card,Mobile,North America,4,2024-04,Friday
T002938,C00280,Occasional,2024-10-26,Home & Garden,124.83,1,124.83,Credit Card,Mobile,North America,3,2024-10,Saturday
T002939,C00617,Regular,2024-08-11,Books,20.86,2,41.73,Debit Card,Desktop,Europe,3,2024-08,Sunday
T002940,C01215,Occasional,2023-09-09,Clothing,78.51,2,157.01,Credit Card,Mobile,Asia,4,2023-09,Saturday
T002941,C01168,Occasional,2024-12-11,Beauty,92.49,1,92.49,Bank Transfer,Desktop,North America,4,2024-12,Wednesday
T002942,C01734,Regular,2024-03-23,Books,35.45,2,70.89,Debit Card,Desktop,Europe,5,2024-03,Saturday
T002943,C01801,VIP,2023-07-18,Beauty,90.43,3,271.28,Debit Card,Mobile,Asia,3,2023-07,Tuesday
T002944,C01852,Regular,2024-10-11,Clothing,102.43,2,204.86,Debit Card,Mobile,Asia,4,2024-10,Friday
T002945,C01373,Regular,2024-08-12,Sports,334.48,1,334.48,Debit Card,Mobile,Asia,5,2024-08,Monday
T002946,C01937,Regular,2024-04-30,Home & Garden,176.84,2,353.68,PayPal,Mobile,Asia,5,2024-04,Tuesday
T002947,C01441,Occasional,2024-11-26,Electronics,896.37,2,1792.73,Credit Card,Mobile,North America,5,2024-11,Tuesday
T002948,C00980,Occasional,2023-09-30,Clothing,26.28,2,52.56,PayPal,Mobile,North America,5,2023-09,Saturday
T002949,C01716,Regular,2024-08-16,Clothing,187.58,1,187.58,PayPal,Desktop,Europe,4,2024-08,Friday
T002950,C01050,VIP,2023-09-30,Sports,899.24,1,899.24,Credit Card,Mobile,North America,5,2023-09,Saturday
T002951,C01276,Regular,2024-05-28,Beauty,88.25,1,88.25,Credit Card,Mobile,Asia,5,2024-05,Tuesday
T002952,C01500,Occasional,2024-12-23,Sports,141.61,1,141.61,PayPal,Mobile,North America,5,2024-12,Monday
T002953,C00606,VIP,2023-03-12,Books,32.69,1,32.69,PayPal,Mobile,North America,4,2023-03,Sunday
T002954,C01137,VIP,2024-11-30,Clothing,264.7,1,264.7,Credit Card,Mobile,North America,4,2024-11,Saturday
T002955,C01993,Regular,2023-01-27,Home & Garden,197.28,1,197.28,Credit Card,Mobile,Europe,5,2023-01,Friday
T002956,C01406,Regular,2024-04-02,Sports,44.77,1,44.77,Debit Card,Desktop,North America,3,2024-04,Tuesday
T002957,C00767,VIP,2024-02-03,Books,91.31,1,91.31,Debit Card,Mobile,Asia,3,2024-02,Saturday
T002958,C00230,Occasional,2024-06-26,Home & Garden,258.73,1,258.73,PayPal,Desktop,North America,4,2024-06,Wednesday
T002959,C00946,Occasional,2023-05-09,Beauty,31.78,1,31.78,PayPal,Mobile,Asia,4,2023-05,Tuesday
T002960,C00948,Regular,2024-07-01,Sports,117.66,1,117.66,Debit Card,Desktop,North America,5,2024-07,Monday
T002961,C01763,Regular,2024-12-24,Electronics,241.75,1,241.75,Credit Card,Mobile,Asia,5,2024-12,Tuesday
T002962,C00469,Occasional,2023-11-17,Books,40.77,1,40.77,Credit Card,Mobile,Asia,3,2023-11,Friday
T002963,C01294,Regular,2023-02-21,Sports,232.75,1,232.75,Debit Card,Desktop,North America,4,2023-02,Tuesday
T002964,C01478,Regular,2024-01-06,Books,21.23,1,21.23,Debit Card,Mobile,Europe,3,2024-01,Saturday
T002965,C00125,Regular,2023-03-31,Clothing,189.52,2,379.03,Bank Transfer,Mobile,North America,5,2023-03,Friday
T002966,C00149,Regular,2024-09-14,Books,22.45,1,22.45,Credit Card,Desktop,Asia,3,2024-09,Saturday
T002967,C01452,VIP,2024-03-25,Books,12.59,1,12.59,Debit Card,Desktop,Europe,2,2024-03,Monday
T002968,C00504,Regular,2023-05-14,Books,40.48,3,121.45,Credit Card,Desktop,Asia,3,2023-05,Sunday
T002969,C00140,Regular,2023-11-16,Home & Garden,252.42,1,252.42,Credit Card,Mobile,North America,5,2023-11,Thursday
T002970,C01079,Regular,2024-05-07,Clothing,132.97,1,132.97,Credit Card,Desktop,North America,4,2024-05,Tuesday
T002971,C01614,Occasional,2024-12-19,Home & Garden,302.77,1,302.77,Debit Card,Mobile,Asia,5,2024-12,Thursday
T002972,C01976,Regular,2024-12-03,Electronics,1507.71,1,1507.71,PayPal,Mobile,Asia,5,2024-12,Tuesday
T002973,C01052,VIP,2023-12-08,Clothing,464.17,4,1856.67,Debit Card,Mobile,Others,5,2023-12,Friday
T002974,C00537,Regular,2023-03-03,Beauty,76.72,2,153.45,Credit Card,Mobile,Asia,5,2023-03,Friday
T002975,C01515,Regular,2023-10-06,Books,48.01,1,48.01,Debit Card,Desktop,North America,4,2023-10,Friday
T002976,C01599,VIP,2024-06-07,Clothing,134.99,1,134.99,Credit Card,Desktop,Europe,5,2024-06,Friday
T002977,C01178,Regular,2023-04-06,Clothing,36.77,1,36.77,Credit Card,Mobile,Asia,4,2023-04,Thursday
T002978,C00919,VIP,2023-03-18,Electronics,1393.09,1,1393.09,Debit Card,Desktop,North America,4,2023-03,Saturday
T002979,C01963,Regular,2023-12-29,Clothing,207.81,1,207.81,Credit Card,Mobile,North America,4,2023-12,Friday
T002980,C00924,Regular,2024-01-23,Clothing,116.71,1,116.71,Debit Card,Mobile,Europe,5,2024-01,Tuesday
T002981,C00539,Regular,2024-01-21,Beauty,64.14,1,64.14,Debit Card,Mobile,North America,4,2024-01,Sunday
T002982,C00253,Regular,2023-03-19,Electronics,673.41,1,673.41,Debit Card,Mobile,North America,4,2023-03,Sunday
T002983,C00943,Regular,2023-03-16,Beauty,57.89,2,115.78,Debit Card,Desktop,Europe,3,2023-03,Thursday
T002984,C00305,VIP,2023-06-28,Books,12.29,1,12.29,Debit Card,Desktop,North America,4,2023-06,Wednesday
T002985,C01054,Regular,2023-10-30,Home & Garden,318.84,1,318.84,PayPal,Mobile,North America,4,2023-10,Monday
T002986,C01880,Occasional,2024-01-16,Home & Garden,22.21,1,22.21,PayPal,Mobile,Europe,3,2024-01,Tuesday
T002987,C01955,Regular,2024-06-11,Sports,243.16,1,243.16,Credit Card,Desktop,North America,5,2024-06,Tuesday
T002988,C01953,Occasional,2024-02-29,Sports,221.86,1,221.86,Credit Card,Mobile,Europe,4,2024-02,Thursday
T002989,C00199,Regular,2024-07-13,Home & Garden,362.27,1,362.27,Credit Card,Desktop,Others,5,2024-07,Saturday
T002990,C01159,VIP,2023-03-23,Home & Garden,281.51,1,281.51,Credit Card,Mobile,Others,5,2023-03,Thursday
T002991,C01614,Regular,2024-04-29,Books,59.66,1,59.66,Bank Transfer,Mobile,Europe,4,2024-04,Monday
T002992,C01053,Regular,2023-01-18,Sports,197.5,3,592.51,Debit Card,Desktop,Europe,4,2023-01,Wednesday
T002993,C01364,Occasional,2023-05-30,Home & Garden,97.41,1,97.41,Credit Card,Mobile,North America,5,2023-05,Tuesday
T002994,C00030,Occasional,2023-01-10,Electronics,751.22,1,751.22,PayPal,Mobile,Europe,5,2023-01,Tuesday
T002995,C00697,Regular,2024-02-23,Clothing,92.8,1,92.8,PayPal,Desktop,Europe,3,2024-02,Friday
T002996,C00948,Regular,2023-03-03,Beauty,89.42,2,178.83,Debit Card,Desktop,Europe,5,2023-03,Friday
T002997,C00415,Regular,2024-02-01,Sports,83.18,2,166.36,Bank Transfer,Mobile,Asia,3,2024-02,Thursday
T002998,C01885,Regular,2023-06-30,Sports,397.87,1,397.87,Credit Card,Mobile,Europe,5,2023-06,Friday
T002999,C01905,VIP,2023-03-31,Home & Garden,118.23,3,354.68,Credit Card,Desktop,Asia,4,2023-03,Friday
T003000,C01558,Occasional,2024-03-13,Beauty,41.33,2,82.66,PayPal,Mobile,North America,3,2024-03,Wednesday
T003001,C00443,Regular,2023-06-02,Beauty,32.95,2,65.89,Credit Card,Mobile,Europe,4,2023-06,Friday
T003002,C00701,Regular,2023-03-16,Sports,191.04,2,382.08,Debit Card,Mobile,North America,3,2023-03,Thursday
T003003,C01126,Regular,2024-04-17,Beauty,113.92,1,113.92,Credit Card,Desktop,Europe,5,2024-04,Wednesday
T003004,C00831,Regular,2023-04-04,Home & Garden,342.78,2,685.56,PayPal,Mobile,Asia,4,2023-04,Tuesday
T003005,C01261,Regular,2023-10-05,Sports,118.3,1,118.3,PayPal,Mobile,North America,5,2023-10,Thursday
T003006,C00449,Regular,2023-04-16,Beauty,9.63,1,9.63,Credit Card,Mobile,North America,5,2023-04,Sunday
T003007,C01402,Occasional,2023-12-02,Clothing,127.74,1,127.74,PayPal,Mobile,North America,4,2023-12,Saturday
T003008,C00642,Occasional,2023-01-22,Electronics,320.19,2,640.38,Bank Transfer,Mobile,Asia,4,2023-01,Sunday
T003009,C00581,Regular,2023-10-08,Books,35.13,2,70.25,Credit Card,Mobile,Asia,4,2023-10,Sunday
T003010,C01049,Regular,2024-09-06,Beauty,77.86,2,155.73,Credit Card,Mobile,North America,3,2024-09,Friday
T003011,C00411,Regular,2024-10-05,Sports,425.62,1,425.62,PayPal,Mobile,Europe,5,2024-10,Saturday
T003012,C00640,Regular,2023-05-26,Sports,433.94,2,867.88,Bank Transfer,Mobile,Asia,5,2023-05,Friday
T003013,C01966,Regular,2023-10-31,Home & Garden,258.75,1,258.75,PayPal,Desktop,North America,5,2023-10,Tuesday
T003014,C01354,Regular,2023-06-29,Electronics,1606.8,1,1606.8,Credit Card,Mobile,North America,5,2023-06,Thursday
T003015,C01970,Regular,2023-07-09,Clothing,168.43,1,168.43,Credit Card,Desktop,Europe,4,2023-07,Sunday
T003016,C00601,Regular,2023-02-11,Sports,64.19,2,128.39,Credit Card,Mobile,Europe,5,2023-02,Saturday
T003017,C01289,Regular,2024-06-03,Beauty,35.64,1,35.64,PayPal,Desktop,Europe,5,2024-06,Monday
T003018,C00603,Occasional,2024-12-08,Books,11.09,1,11.09,Credit Card,Mobile,Asia,5,2024-12,Sunday
T003019,C00105,VIP,2023-08-12,Home & Garden,610.73,4,2442.92,Credit Card,Mobile,North America,5,2023-08,Saturday
T003020,C00829,Regular,2023-08-02,Beauty,147.68,1,147.68,Credit Card,Mobile,Asia,5,2023-08,Wednesday
T003021,C01700,VIP,2024-01-25,Sports,351.96,1,351.96,PayPal,Desktop,North America,5,2024-01,Thursday
T003022,C00369,Occasional,2023-03-06,Clothing,86.02,2,172.04,Bank Transfer,Mobile,Others,4,2023-03,Monday
T003023,C00765,Regular,2024-05-03,Books,46.93,1,46.93,Debit Card,Mobile,Europe,2,2024-05,Friday
T003024,C01231,Occasional,2023-02-12,Clothing,59.12,1,59.12,Credit Card,Mobile,North America,4,2023-02,Sunday
T003025,C00132,Regular,2023-01-09,Electronics,486.06,1,486.06,Credit Card,Mobile,North America,5,2023-01,Monday
T003026,C00680,Regular,2023-02-03,Clothing,14.93,2,29.87,Credit Card,Mobile,Europe,3,2023-02,Friday
T003027,C01230,VIP,2024-08-06,Beauty,143.33,3,429.98,Credit Card,Desktop,Europe,3,2024-08,Tuesday
T003028,C00587,Regular,2023-02-09,Beauty,18.86,1,18.86,Bank Transfer,Desktop,Europe,4,2023-02,Thursday
